Time, Volt(pu),Ang(Deg),Status
73.0,0.9553350523459541,-28.6394349989884,High Load
119.0,1.0136106386271493,16.356327677230393,Low Load
159.0,1.0131368865969783,17.14384494429354,Low Load
136.0,1.0153377174001583,16.365258033536797,Low Load
90.0,0.9992469594350621,-9.800445422142285,Generator down
170.0,1.015779795028632,16.093358902384182,Low Load
53.0,0.9997116143384885,-8.950632744006832,Generator down
195.0,1.0131646244116244,17.049677061496848,Low Load
153.0,0.9563714984724252,-26.88311120177949,High Load
103.0,0.9529653332960558,-28.42040506151373,High Load
77.0,0.999151167052819,-10.024671754921389,Generator down
180.0,1.0161697162389665,16.302423466800175,Low Load
150.0,0.9557048452355543,-26.929156988319257,High Load
41.0,1.015398338098962,16.73794809220703,Low Load
178.0,1.0057259113592092,17.258405502665802,Low Load
182.0,0.9565458813624402,-26.138200978376023,High Load
151.0,0.999488438627857,-9.46011161696405,Generator down
82.0,0.9606453608847311,-26.256507956708727,High Load
162.0,0.9998887676014572,-8.67370360801331,Generator down
165.0,1.0142756923801293,16.979396971687326,Low Load
23.0,0.9999799021606833,-8.566630369406234,Generator down
26.0,0.955097279545849,-27.009749686907814,High Load
113.0,1.0147452949554439,16.118496885574647,Low Load
34.0,0.9531435932035911,-26.905014688469112,High Load
108.0,1.0057273735203431,15.662559675933027,Low Load
117.0,1.00003607389225,-8.571769418146845,Generator down
106.0,1.0056860459205765,18.115302213176406,Low Load
152.0,1.0133096418422107,16.993576679822286,Low Load
147.0,1.0057340493981441,17.212870656089674,Low Load
109.0,1.005754558537859,17.281168093040414,Low Load
75.0,0.99928549538701,-9.685491088610101,Generator down
25.0,1.0057839516671212,16.418534513730627,Low Load
76.0,0.999342705929858,-9.740474241353027,Generator down
22.0,0.9517993949119806,-27.780543216668445,High Load
156.0,0.9994214471146438,-9.431678316008577,Generator down
85.0,0.9524896316731399,-28.255318625247646,High Load
184.0,0.9608181191545638,-27.001932978143973,High Load
132.0,1.0057109236332533,16.68754217757261,Low Load
57.0,1.0129470891947832,16.131549722998408,Low Load
14.0,1.0154167741247178,16.886125757963807,Low Load
138.0,1.0057862912371367,16.3042746951341,Low Load
194.0,0.9997187587165572,-8.967312291619155,Generator down
142.0,1.0146758037252763,16.848549011968927,Low Load
126.0,1.0056940309082152,17.777292367821087,Low Load
163.0,1.0139865050310095,16.330798600087284,Low Load
196.0,0.9996118517210563,-9.324989760324568,Generator down
91.0,0.9991390785146124,-10.093783156732842,Generator down
116.0,0.956881703360641,-28.169517164458334,High Load
128.0,1.0056877563416293,15.473498322029409,Low Load
63.0,1.005727617133066,17.930854078601605,Low Load
84.0,1.0057097372771162,15.81386816174306,Low Load
55.0,0.9995097705824906,-9.453764350642171,Generator down
168.0,1.0119869778415722,16.221164280825068,Low Load
167.0,1.0130708855847208,16.75067146235445,Low Load
114.0,0.9473103352084608,-31.94375896876501,High Load
40.0,0.9997234555709609,-9.163977921625053,Generator down
173.0,1.005684309332092,18.213374071114803,Low Load
100.0,1.0056980481262192,16.75593290216128,Low Load
62.0,1.00575541251068,16.487945122069473,Low Load
33.0,1.0056504457821238,15.922415513906685,Low Load
61.0,1.005680809890979,18.094585943571257,Low Load
121.0,1.0057890953151511,16.376752008552522,Low Load
140.0,0.9996924079225517,-9.16735464223447,Generator down
12.0,1.0057072742820679,17.83924378278242,Low Load
197.0,0.9997209578937507,-9.017487483294682,Generator down
177.0,0.9569032527666936,-26.619338366039578,High Load
18.0,0.955556002016658,-29.12391463531338,High Load
102.0,0.9600320977524395,-26.40864864431206,High Load
154.0,0.9586102908125416,-27.935974982819896,High Load
11.0,1.0155588091384262,16.296590920469196,Low Load
104.0,1.0125222548157067,16.96728240863901,Low Load
86.0,1.0128177998979389,16.871597999618302,Low Load
198.0,0.9994697475103004,-9.671126667971134,Generator down
38.0,1.0057048386486482,16.564328191982217,Low Load
56.0,0.9989796635014121,-10.2997459667396,Generator down
20.0,0.9993351194011423,-9.603739091449345,Generator down
4.0,0.9995486256497333,-9.38774359745148,Generator down
186.0,0.9533283417995633,-27.194105528965316,High Load
29.0,0.954557726610547,-28.846373558497476,High Load
